Truth,Decoded
Dovrebbe arrivare tra qualche minuto,certo e lo
A che ora arriva il pullman,tu io lo
Perfetto vorrei comprarne due.,certo lo e ecco
Salve quanto costa quell articolo,certo lo e ecco
Va bene grazie lo stesso,certo e lo
Tutto bene tu,certo e lo
"Certo volentieri, io lo prendero macchiato",certo e lo
Buongiorno io sono Mario,tu io e io
Le auguro una buona giornata,certo lo e ecco
Prego,certo lo lo lo e ecco
Prendiamo un caffe al bar,certo e ecco
Piacere Luigi come stai,certo lo e ecco
Si grazie e arrivederci,tu io io
Certo ecco a lei vuole un sacchetto,certo e io
Va bene grazie lo stesso,tu io lo
Le auguro una buona giornata,tu io lo
