Truth,Decoded
Piacere Luigi come stai,purer lo
Si grazie e arrivederci,certo lo e io
Le auguro una buona giornata,pero lo
Salve quanto costa quell articolo,certo e lo
Tutto bene tu,purer io
Buonasera io sono Mario,tutto e io
E in offerta costa dieci euro,pero io
Buongiorno io sono Mario,purer io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,purer io
Certo ecco a lei vuole un sacchetto,purer lo
Prego,prego
Va bene grazie lo stesso,pero io
Quanto costa il biglietto,pero io
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
