Truth,Decoded
Quanto costa il biglietto,tu lo io io
Piacere Luigi come stai,certo io io
Le auguro una buona giornata,tu lo e lo
Perfetto vorrei comprarne due.,certo lo e lo
Buongiorno io sono Mario,tu lo io
Prendiamo un caffe al bar,tu lo io
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
A che ora arriva il pullman,tu lo io lo
Le auguro una buona giornata,tu lo io lo
Va bene grazie lo stesso,tu lo si e io
Prego,tu lo e lo
Dovrebbe arrivare tra qualche minuto,tu lo io io
Tutto bene tu,tu lo io
Salve quanto costa quell articolo,tu lo e lo
Buonasera io sono Mario,tu lo io lo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo e acito
