Truth,Decoded
Buonasera io sono Mario,tu io io
Prendiamo un caffe al bar,tu io lo
Piacere Luigi come stai,tutto lo
Prego,tu e lo
Tutto bene grazie,tu io lo
Salve quanto costa quell articolo,tutto lo
Dovrebbe arrivare tra qualche minuto,tu io lo
Tutto bene tu,tu e lo
E in offerta costa dieci euro,tutto lo
"Certo volentieri, io lo prendero macchiato",tutto lo
Buongiorno io sono Mario,tu io lo
Quanto costa il biglietto,tu io lo
A che ora arriva il pullman,tu io lo
Purtroppo non lo so pero potresti chiedere all autista,tutto e io
Perfetto vorrei comprarne due.,pero lo
Piacere Luigi come stai,tutto e io
