Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo si e lo
Buonasera io sono Mario,e lo e il un mario
Certo ecco a lei vuole un sacchetto,certo e a oest ceder ahito
Prego,prego
Salve quanto costa quell articolo,certo e a ora e io
A che ora arriva il pullman,a euro mario io lo
Piacere Luigi come stai,e lo a bene a
E in offerta costa dieci euro,certo e costa bene io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo prorsti chiedere lo autista
Si grazie e arrivederci,certo certo e tu le achito
Tutto bene tu,tutto un
Tutto bene grazie,sono e a io
Buongiorno io sono Mario,euro lo lo a lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo lo lo a lo lo
Piacere Luigi come stai,certo a costa lo
