Truth,Decoded
Le auguro una buona giornata,a lo a sono
"Certo volentieri, io lo prendero macchiato",e lo io come io
Quanto costa il biglietto,tutto e lo
A che ora arriva il pullman,prego a a lo
Dovrebbe arrivare tra qualche minuto,va cereariva e a lo
Tutto bene tu,tutto a io
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,a lo io ionae lo
Perfetto vorrei comprarne due.,buona io iomrane lo
Purtroppo non lo so pero potresti chiedere all autista,e lo sono ora e io
Buonasera io sono Mario,euro a consane lo
Prendiamo un caffe al bar,a lo a sono
Salve quanto costa quell articolo,e lo una conane lo
Si grazie e arrivederci,va lo a erale lo
E in offerta costa dieci euro,e lo e ora le euro
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo oprosra bene mario
