Truth,Decoded
Piacere Luigi come stai,un lo
Buongiorno io sono Mario,pero lo
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,prego
Quanto costa il biglietto,pero lo
E in offerta costa dieci euro,un lo
Va bene grazie lo stesso,pero lo
Perfetto vorrei comprarne due.,un io
Prego,pureneo
Certo ecco a lei vuole un sacchetto,prego io
Si grazie e arrivederci,tu e e lo
E in offerta costa dieci euro,certo e io
Buonasera io sono Mario,tu e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Tutto bene grazie,certo e lo
Quanto costa il biglietto,tutto e io
