Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo in costa e io
Buonasera io sono Mario,si lo in il lo
Certo ecco a lei vuole un sacchetto,certo sono ora il achito
Prego,prego
Salve quanto costa quell articolo,certo una lo ora e io
A che ora arriva il pullman,tu lo una lo
Piacere Luigi come stai,tu lo un a io
E in offerta costa dieci euro,e tra io a e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo potresti hier lo ahita
Si grazie e arrivederci,certo bene a e il achito
Tutto bene tu,tutto un lo
Tutto bene grazie,sono un le lo
Buongiorno io sono Mario,sono un lo lo
Prego,e lo
Certo ecco a lei vuole un sacchetto,e lo lo lo a e io
Piacere Luigi come stai,e lo a lo lo
