Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo si lo e lo
Buonasera io sono Mario,tu lo a lo
Certo ecco a lei vuole un sacchetto,certo a so e io
Prego,prego
Salve quanto costa quell articolo,certo si a lo
A che ora arriva il pullman,tutto a lo
Piacere Luigi come stai,tu lo a lo
E in offerta costa dieci euro,certo io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un rier io
Si grazie e arrivederci,certo io grazie io
Tutto bene tu,certo lo
Tutto bene grazie,tu lo a lo
Buongiorno io sono Mario,tu lo un lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo a e io
Piacere Luigi come stai,tu lo a lo
