Truth,Decoded
Le auguro una buona giornata,tu lo lo
"Certo volentieri, io lo prendero macchiato",tu lo a lo
Quanto costa il biglietto,tu a lo
A che ora arriva il pullman,tu a lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,euro un
Tutto bene grazie,tu lo lo
Va bene grazie lo stesso,tu lo lo
Perfetto vorrei comprarne due.,tu lo a lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo
Buonasera io sono Mario,tu lo lo
Prendiamo un caffe al bar,tu a lo
Salve quanto costa quell articolo,tu lo a lo
Si grazie e arrivederci,tu lo lo
E in offerta costa dieci euro,tu lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo un ora e lo
