Truth,Decoded
Piacere Luigi come stai,tutto e lo
Si grazie e arrivederci,certo lo e io
Le auguro una buona giornata,tutto e io
Salve quanto costa quell articolo,certo lo e lo
Tutto bene tu,prego
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,tu e io
Buongiorno io sono Mario,tu bene io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,tu lo
Certo ecco a lei vuole un sacchetto,pero e io
Prego,tu lo
Va bene grazie lo stesso,tu lo
Quanto costa il biglietto,tu e io
"Certo volentieri, io lo prendero macchiato",certo lo e lo
