Truth,Decoded
Le auguro una buona giornata,lo lo un lo lo
"Certo volentieri, io lo prendero macchiato",e lo ora lo a io
Quanto costa il biglietto,tutto bene io
A che ora arriva il pullman,va euro a lo lo
Dovrebbe arrivare tra qualche minuto,a cerearia e a un lo
Tutto bene tu,tutto a lo lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,a lo io io lo
Perfetto vorrei comprarne due.,tutto in ioman lo
Purtroppo non lo so pero potresti chiedere all autista,e lo sono ora e io
Buonasera io sono Mario,tu lo a consane lo
Prendiamo un caffe al bar,a certo una lo lo
Salve quanto costa quell articolo,si lo un conane lo
Si grazie e arrivederci,va lo e a le lo
E in offerta costa dieci euro,e lo tra lo a due io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo lo opronsta cinder lo mario
