Truth,Decoded
Le auguro una buona giornata,quanto un lo
"Certo volentieri, io lo prendero macchiato",a lo io io lo
Quanto costa il biglietto,tutto un lo
A che ora arriva il pullman,tutto lo
Dovrebbe arrivare tra qualche minuto,va ceroariva io a lo
Tutto bene tu,tutto lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,a certo mario io a lo
Perfetto vorrei comprarne due.,tutto in iomano
Purtroppo non lo so pero potresti chiedere all autista,tu lo in iorane lo
Buonasera io sono Mario,quanto a sono
Prendiamo un caffe al bar,tutto e lo
Salve quanto costa quell articolo,lo lo una io lo
Si grazie e arrivederci,sono a io lo
E in offerta costa dieci euro,a euro mario ora e lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo lo oposra e mario
