Truth,Decoded
Le auguro una buona giornata,tutto un lo lo
"Certo volentieri, io lo prendero macchiato",e lo si lo e io
Quanto costa il biglietto,ora e lo
A che ora arriva il pullman,tutto un lo
Dovrebbe arrivare tra qualche minuto,e euro una e lo
Tutto bene tu,tutto lo
Tutto bene grazie,tutto a lo
Va bene grazie lo stesso,e euro una lo lo
Perfetto vorrei comprarne due.,sono in lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo ora io
Buonasera io sono Mario,tu lo un bene lo
Prendiamo un caffe al bar,tutto a lo
Salve quanto costa quell articolo,tu lo a a lo
Si grazie e arrivederci,tutto a lo lo
E in offerta costa dieci euro,e lo a a lo
Purtroppo non lo so pero potresti chiedere all autista,purntopolno lo lo oposra io ahito
