Truth,Decoded
Prego,tutto un tu
Salve quanto costa quell articolo,certo qrte a costa edel atito
Buonasera io sono Mario,e lo io a stai il atito
Buongiorno io sono Mario,tu lo a il e lo
Si grazie e arrivederci,purtropolnto lo otsti edel atito
Le auguro una buona giornata,certo a lo a e io
Certo ecco a lei vuole un sacchetto,a e e il io lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e so eder actito
"Certo volentieri, io lo prendero macchiato",purtropolno lo otst il actito
Quanto costa il biglietto,tutto e e
Va bene grazie lo stesso,a bene mario che io
Perfetto vorrei comprarne due.,e tra io lo e io
Prendiamo un caffe al bar,certo io a a le ahito
Buongiorno io sono Mario,euro un io e lo
Dovrebbe arrivare tra qualche minuto,euro e lo
Le auguro una buona giornata,e lo un io e io
