Truth,Decoded
Le auguro una buona giornata,tu lo un lo lo
"Certo volentieri, io lo prendero macchiato",e lo e lo a io
Quanto costa il biglietto,euro a lo
A che ora arriva il pullman,a lo a io lo
Dovrebbe arrivare tra qualche minuto,a bene mario e a lo
Tutto bene tu,tutto a lo lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,e euro io lo lo
Perfetto vorrei comprarne due.,tutto io come lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora lo
Buonasera io sono Mario,tu lo a come lo
Prendiamo un caffe al bar,tu lo a lo lo
Salve quanto costa quell articolo,e lo a lo e lo
Si grazie e arrivederci,e lo e bene lo
E in offerta costa dieci euro,e lo a ora e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opoporstr che lo achito
