Truth,Decoded
Prego,prego
Salve quanto costa quell articolo,certo un otie io
Buonasera io sono Mario,certo e lo
Buongiorno io sono Mario,tu lo lo
Si grazie e arrivederci,certo lo otade lo
Le auguro una buona giornata,certo e lo
Certo ecco a lei vuole un sacchetto,e lo e lo
Purtroppo non lo so pero potresti chiedere all autista,pertopon lo costa eder io
"Certo volentieri, io lo prendero macchiato",pertopon otie io
Quanto costa il biglietto,certo certo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tu tra lo
Prendiamo un caffe al bar,certo lo io lo
Buongiorno io sono Mario,e euro lo
Dovrebbe arrivare tra qualche minuto,tu lo lo
Le auguro una buona giornata,tu lo lo
