Truth,Decoded
Dovrebbe arrivare tra qualche minuto,tutto lo
A che ora arriva il pullman,purereto
Perfetto vorrei comprarne due.,pero lo
Salve quanto costa quell articolo,certo e lo
Va bene grazie lo stesso,puret e io
Tutto bene tu,prego e lo
"Certo volentieri, io lo prendero macchiato",certo e io
Buongiorno io sono Mario,tutto io
Le auguro una buona giornata,prego lo
Prego,certo e lo
Prendiamo un caffe al bar,prego e lo
Piacere Luigi come stai,certo e lo
Si grazie e arrivederci,pero io
Certo ecco a lei vuole un sacchetto,prego
Va bene grazie lo stesso,pero io
Le auguro una buona giornata,pero io
