Truth,Decoded
Prego,putono
Salve quanto costa quell articolo,certo un lo lei bene lo atito
Buonasera io sono Mario,certo a tu e io
Buongiorno io sono Mario,tu lo un e lo
Si grazie e arrivederci,certo un lo lei bene lo io
Le auguro una buona giornata,e lo un lo so e io
Certo ecco a lei vuole un sacchetto,e lo a lo e io
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo lo e bene lo actito
"Certo volentieri, io lo prendero macchiato",certo sono lo lo lo lei bene lo actito
Quanto costa il biglietto,tu lo e lo
Va bene grazie lo stesso,tu lo a e io
Perfetto vorrei comprarne due.,e lo a e lo
Prendiamo un caffe al bar,certo e e io
Buongiorno io sono Mario,e lo lo e lo
Dovrebbe arrivare tra qualche minuto,tutto lo
Le auguro una buona giornata,e lo io lo lo
