Truth,Decoded
Quanto costa il biglietto,quanto a io lo
Piacere Luigi come stai,tutto in lo
Le auguro una buona giornata,e lo a sono
Perfetto vorrei comprarne due.,le lo io come lo
Buongiorno io sono Mario,sono a io e lo
Prendiamo un caffe al bar,prego io io lo
"Certo volentieri, io lo prendero macchiato",certo a costa e io
A che ora arriva il pullman,a euro mario io lo
Le auguro una buona giornata,lo lo a bene lo
Va bene grazie lo stesso,a lo io io e lo
Prego,prego a a lo
Dovrebbe arrivare tra qualche minuto,a pero mario io e lo
Tutto bene tu,tutto io io lo
Salve quanto costa quell articolo,lo lo io come
Buonasera io sono Mario,a certo io io e lo
Purtroppo non lo so pero potresti chiedere all autista,un lo un lo lo lo lo oposti bene lo ahito
