Truth,Decoded
Dovrebbe arrivare tra qualche minuto,e io e lo
A che ora arriva il pullman,tu io io
Perfetto vorrei comprarne due.,tu io lo
Salve quanto costa quell articolo,certo lo e ecco
Va bene grazie lo stesso,tu io e io
Tutto bene tu,e io e lo
"Certo volentieri, io lo prendero macchiato",certo e lo
Buongiorno io sono Mario,tu io lo
Le auguro una buona giornata,tu lo e lo
Prego,certo e lo
Prendiamo un caffe al bar,certo e lo
Piacere Luigi come stai,certo e ecco
Si grazie e arrivederci,tu io io
Certo ecco a lei vuole un sacchetto,e io e io
Va bene grazie lo stesso,tu io io
Le auguro una buona giornata,tu io lo
