Truth,Decoded
Quanto costa il biglietto,tu lo a e lo
Piacere Luigi come stai,certo a e lo
Le auguro una buona giornata,tu lo e lo
Perfetto vorrei comprarne due.,certo a e lo
Buongiorno io sono Mario,tu lo a lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",certo ora e lo
A che ora arriva il pullman,tu lo lo
Le auguro una buona giornata,tu e lo
Va bene grazie lo stesso,tu lo a e lo
Prego,tu lo e lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,tu lo a lo
Salve quanto costa quell articolo,tu lo io
Buonasera io sono Mario,tu lo a e lo
Purtroppo non lo so pero potresti chiedere all autista,pertopon ora e io
