Truth,Decoded
Prego,tutonao
Salve quanto costa quell articolo,certo sono oteti bene ahiuto
Buonasera io sono Mario,certo tu tu bene io
Buongiorno io sono Mario,tu lo un e io
Si grazie e arrivederci,certo un lo oreti hedel ahiuto
Le auguro una buona giornata,certo tu io due io
Certo ecco a lei vuole un sacchetto,certo tu io io
Purtroppo non lo so pero potresti chiedere all autista,pertopont lo lei bene lo achito
"Certo volentieri, io lo prendero macchiato",pertroponto lo lo oteti cedel achito
Quanto costa il biglietto,e lo a e io
Va bene grazie lo stesso,tu lo si e io
Perfetto vorrei comprarne due.,tu lo a certo
Prendiamo un caffe al bar,certo si tu e io
Buongiorno io sono Mario,e lo in e lo
Dovrebbe arrivare tra qualche minuto,tutto e lo
Le auguro una buona giornata,tu lo io lo
