Truth,Decoded
E in offerta costa dieci euro,a euro io conaeao
Certo ecco a lei vuole un sacchetto,e lo a io a lo
Si grazie e arrivederci,e lo io io a e lo
Piacere Luigi come stai,a lo una io a io
Tutto bene grazie,tutto e lo
Quanto costa il biglietto,a bene io io a lo
Va bene grazie lo stesso,a lo mario io lo
Perfetto vorrei comprarne due.,a lo e io
Piacere Luigi come stai,quanto bene lo bene lo
Tutto bene grazie,tutto e lo
E in offerta costa dieci euro,quanto bene lo so
Quanto costa il biglietto,tutto lo
Prendiamo un caffe al bar,quanto un lo
A che ora arriva il pullman,quanto a io lo
Dovrebbe arrivare tra qualche minuto,tutto bene lo lo
Tutto bene tu,tutto e lo
