Truth,Decoded
Le auguro una buona giornata,tu lo un lo
"Certo volentieri, io lo prendero macchiato",e lo si e lo
Quanto costa il biglietto,tutto un lo
A che ora arriva il pullman,tutto un lo
Dovrebbe arrivare tra qualche minuto,tu lo si lo
Tutto bene tu,tutto lo
Tutto bene grazie,tutto e lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tutto certo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo e lo
Buonasera io sono Mario,tu lo io certo
Prendiamo un caffe al bar,tu lo un lo
Salve quanto costa quell articolo,tu lo si lo
Si grazie e arrivederci,tu lo un lo
E in offerta costa dieci euro,tu lo io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo ora e io
