Truth,Decoded
Le auguro una buona giornata,tutto un lo lo
"Certo volentieri, io lo prendero macchiato",e lo io e lo
Quanto costa il biglietto,tutto un lo
A che ora arriva il pullman,tutto un lo
Dovrebbe arrivare tra qualche minuto,e lo io lo
Tutto bene tu,certo lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,e lo a lo lo
Perfetto vorrei comprarne due.,tu lo io lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo in e lo
Buonasera io sono Mario,tu lo lo
Prendiamo un caffe al bar,tu lo un lo
Salve quanto costa quell articolo,e lo a lo lo
Si grazie e arrivederci,tu lo a lo
E in offerta costa dieci euro,e lo a le lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo lo ora e io
