Truth,Decoded
Le auguro una buona giornata,tu lo un lo lo
"Certo volentieri, io lo prendero macchiato",e lo a come io
Quanto costa il biglietto,sono e lo
A che ora arriva il pullman,a lo una lo
Dovrebbe arrivare tra qualche minuto,a euro mario io le lo
Tutto bene tu,tutto un lo
Tutto bene grazie,sono a lo
Va bene grazie lo stesso,a euro mario a lo
Perfetto vorrei comprarne due.,tu lo a come lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora lo
Buonasera io sono Mario,a lo a consao
Prendiamo un caffe al bar,a lo a lo lo
Salve quanto costa quell articolo,a lo a come lo
Si grazie e arrivederci,a lo a a lo
E in offerta costa dieci euro,e lo io lo e lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opoposra un mahiuto
