Truth,Decoded
Quanto costa il biglietto,e lo a le lo
Piacere Luigi come stai,certo un lo lo io autista
Le auguro una buona giornata,e lo un e io
Perfetto vorrei comprarne due.,certo lo e lo
Buongiorno io sono Mario,e lo a le lo
Prendiamo un caffe al bar,tu lo a le lo
"Certo volentieri, io lo prendero macchiato",certo e ora e io
A che ora arriva il pullman,e lo a lo lo
Le auguro una buona giornata,e lo a e lo
Va bene grazie lo stesso,e lo a le lo
Prego,tu lo e lo
Dovrebbe arrivare tra qualche minuto,e lo a le lo
Tutto bene tu,e lo a lo
Salve quanto costa quell articolo,e lo a e lo
Buonasera io sono Mario,e lo a le lo
Purtroppo non lo so pero potresti chiedere all autista,perntopono ora bene achito
