Truth,Decoded
Le auguro una buona giornata,prego io
E in offerta costa dieci euro,certo e e io
Prendiamo un caffe al bar,certo lo e lo
Buonasera io sono Mario,prego io
Va bene grazie lo stesso,tu io lo
Dovrebbe arrivare tra qualche minuto,tu io lo
Si grazie e arrivederci,tu io io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Tutto bene tu,tu io lo
Tutto bene grazie,tu io lo
Certo ecco a lei vuole un sacchetto,tutto io
Le auguro una buona giornata,tu io io
Salve quanto costa quell articolo,tu io io
"Certo volentieri, io lo prendero macchiato",certo lo lo e io
Buonasera io sono Mario,tu io lo
A che ora arriva il pullman,tu io lo
