Truth,Decoded
Le auguro una buona giornata,tutto lo
E in offerta costa dieci euro,tutto e lo
Prendiamo un caffe al bar,certo e io
Buonasera io sono Mario,tu e io
Va bene grazie lo stesso,tu e lo
Dovrebbe arrivare tra qualche minuto,tu e lo
Si grazie e arrivederci,tutto io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Tutto bene tu,tu e lo
Tutto bene grazie,tu e lo
Certo ecco a lei vuole un sacchetto,tutto io
Le auguro una buona giornata,tu io lo
Salve quanto costa quell articolo,tu e lo
"Certo volentieri, io lo prendero macchiato",certo lo e io
Buonasera io sono Mario,tu e lo
A che ora arriva il pullman,tu io io
