Truth,Decoded
Prego,putg lo
Salve quanto costa quell articolo,certo lo io bene io
Buonasera io sono Mario,certo a a e lo
Buongiorno io sono Mario,tu lo un lo
Si grazie e arrivederci,certo lo lo e io
Le auguro una buona giornata,certo lo e io
Certo ecco a lei vuole un sacchetto,certo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo non lo e bene acito
"Certo volentieri, io lo prendero macchiato",certo sono lo lo lo e io
Quanto costa il biglietto,tu lo lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tu lo aoeto
Prendiamo un caffe al bar,certo a e lo
Buongiorno io sono Mario,tu lo lo
Dovrebbe arrivare tra qualche minuto,tutto lo
Le auguro una buona giornata,tu lo lo
