Truth,Decoded
Dovrebbe arrivare tra qualche minuto,pero e io
A che ora arriva il pullman,purer io
Perfetto vorrei comprarne due.,pero lo
Salve quanto costa quell articolo,purer e lo
Va bene grazie lo stesso,purer e io
Tutto bene tu,tutto e io
"Certo volentieri, io lo prendero macchiato",purtor e io
Buongiorno io sono Mario,pero lo
Le auguro una buona giornata,pero lo
Prego,purtor e lo
Prendiamo un caffe al bar,purtor e io
Piacere Luigi come stai,purtor e lo
Si grazie e arrivederci,prego
Certo ecco a lei vuole un sacchetto,pero io
Va bene grazie lo stesso,prego
Le auguro una buona giornata,pero io
