Truth,Decoded
Quanto costa il biglietto,tutto a lo
Piacere Luigi come stai,sono un io lo
Le auguro una buona giornata,e lo un bene lo
Perfetto vorrei comprarne due.,tu lo io come lo
Buongiorno io sono Mario,sono a io io lo
Prendiamo un caffe al bar,tutto a io
"Certo volentieri, io lo prendero macchiato",purtroppo lo costa e io
A che ora arriva il pullman,a lo a lo lo
Le auguro una buona giornata,a lo un a lo
Va bene grazie lo stesso,a lo mario lo e lo
Prego,prego
Dovrebbe arrivare tra qualche minuto,a euro mario io a lo
Tutto bene tu,quanto a io lo
Salve quanto costa quell articolo,a lo a come lo
Buonasera io sono Mario,a certo io io a lo
Purtroppo non lo so pero potresti chiedere all autista,un lo un lo lo oporsti cederl atiato
