Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo a lo io
Buonasera io sono Mario,tu lo a lo
Certo ecco a lei vuole un sacchetto,certo a so e io
Prego,prego
Salve quanto costa quell articolo,e lo a mario
A che ora arriva il pullman,sono a lo
Piacere Luigi come stai,tu lo a lo
E in offerta costa dieci euro,e lo io a io
Purtroppo non lo so pero potresti chiedere all autista,certo lo rier aita
Si grazie e arrivederci,certo a a e io
Tutto bene tu,certo lo
Tutto bene grazie,tu lo a lo
Buongiorno io sono Mario,sono un lo lo
Prego,prego lo
Certo ecco a lei vuole un sacchetto,e lo a lo lo
Piacere Luigi come stai,a lo a lo
