Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo sono lo lo opopotrta cinde macchiato
Tutto bene tu,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo a a lo ora le achito
Dovrebbe arrivare tra qualche minuto,va lo arriva io a e io
Prego,prego
Tutto bene grazie,tutto e e io
E in offerta costa dieci euro,e lo a costa un minuto
Buongiorno io sono Mario,sono un io e lo
A che ora arriva il pullman,a lo io io lo lo
Salve quanto costa quell articolo,certo ora e mario
Va bene grazie lo stesso,a bene mario io lo
Prendiamo un caffe al bar,tutto a le lo
Certo ecco a lei vuole un sacchetto,e lo io lo a e io
Si grazie e arrivederci,tutto a a lo
Buonasera io sono Mario,euro io io e lo
Perfetto vorrei comprarne due.,euro a come lo
