Truth,Decoded
Piacere Luigi come stai,pero lo
Si grazie e arrivederci,pero e io
Le auguro una buona giornata,pero lo
Salve quanto costa quell articolo,pero e io
Tutto bene tu,pero io
Buonasera io sono Mario,pero io
E in offerta costa dieci euro,pero io
Buongiorno io sono Mario,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero e io
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,pero io
Certo ecco a lei vuole un sacchetto,pero lo
Prego,prego
Va bene grazie lo stesso,pero io
Quanto costa il biglietto,pero io
"Certo volentieri, io lo prendero macchiato",pero e lo
