Truth,Decoded
Prego,tutto lo
Salve quanto costa quell articolo,certo qrte costa il atito
Buonasera io sono Mario,e lo io lo stai il io
Buongiorno io sono Mario,puoeto lo lo bene io
Si grazie e arrivederci,certo qrte costa uedel atito
Le auguro una buona giornata,certo e lo a un io
Certo ecco a lei vuole un sacchetto,prego a lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo qorte lo lo e atito
"Certo volentieri, io lo prendero macchiato",certo qonte a costa il io
Quanto costa il biglietto,tutto bene io
Va bene grazie lo stesso,a bene mario etaleo
Perfetto vorrei comprarne due.,e certo a costa
Prendiamo un caffe al bar,certo io costa le atito
Buongiorno io sono Mario,certo un io e io
Dovrebbe arrivare tra qualche minuto,buona a lo
Le auguro una buona giornata,e lo una io lo
