Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo si io io
Buonasera io sono Mario,tu lo in ora
Certo ecco a lei vuole un sacchetto,certo in lo e io
Prego,purgno
Salve quanto costa quell articolo,certo si lo e io
A che ora arriva il pullman,tu lo a lo
Piacere Luigi come stai,tu lo si lo
E in offerta costa dieci euro,pero si io
Purtroppo non lo so pero potresti chiedere all autista,certo un orier io
Si grazie e arrivederci,certo si e io
Tutto bene tu,certo lo
Tutto bene grazie,tu lo un lo
Buongiorno io sono Mario,tu lo a lo
Prego,prego lo
Certo ecco a lei vuole un sacchetto,e lo si e io
Piacere Luigi come stai,tu euro a io
