Truth,Decoded
Prego,tu tu
Salve quanto costa quell articolo,e lo e lo e io
Buonasera io sono Mario,si lo un lo so lo lo
Buongiorno io sono Mario,quanto un come lo
Si grazie e arrivederci,a lo io io stai io
Le auguro una buona giornata,si lo a lo bene lo
Certo ecco a lei vuole un sacchetto,quanto bene a lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo e io
"Certo volentieri, io lo prendero macchiato",certo e costa io
Quanto costa il biglietto,e certo io il e minuto
Va bene grazie lo stesso,a pero mario io io
Perfetto vorrei comprarne due.,si bene si lo sono
Prendiamo un caffe al bar,certo io lo a le io
Buongiorno io sono Mario,sono un copraie io
Dovrebbe arrivare tra qualche minuto,qaeo a io
Le auguro una buona giornata,e lo un io
