Truth,Decoded
Quanto costa il biglietto,quanto a lo le lo
Piacere Luigi come stai,tutto un e lo
Le auguro una buona giornata,e lo a sono
Perfetto vorrei comprarne due.,e lo io cotane lo
Buongiorno io sono Mario,sono a io stai lo
Prendiamo un caffe al bar,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo e costa e io
A che ora arriva il pullman,a lo mario lo e lo
Le auguro una buona giornata,si lo a come lo
Va bene grazie lo stesso,a lo io lo a lo
Prego,prego un lo
Dovrebbe arrivare tra qualche minuto,e lo io io a lo
Tutto bene tu,tutto a lo
Salve quanto costa quell articolo,si lo a coaneo
Buonasera io sono Mario,si certo io lo a lo
Purtroppo non lo so pero potresti chiedere all autista,un lo un lo lo lo opoesti bene achito
