Truth,Decoded
Le auguro una buona giornata,tu lo lo
"Certo volentieri, io lo prendero macchiato",e lo io e lo
Quanto costa il biglietto,prego lo
A che ora arriva il pullman,tutto un lo
Dovrebbe arrivare tra qualche minuto,e lo si lo lo
Tutto bene tu,tutto lo
Tutto bene grazie,tu lo lo
Va bene grazie lo stesso,e lo a lo lo
Perfetto vorrei comprarne due.,tu lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo un e lo
Buonasera io sono Mario,e lo lo lo
Prendiamo un caffe al bar,tu lo lo
Salve quanto costa quell articolo,e lo a le lo
Si grazie e arrivederci,tu lo un lo
E in offerta costa dieci euro,e lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo lo costa bene io
