Truth,Decoded
Piacere Luigi come stai,tutto e io
Si grazie e arrivederci,certo lo e io
Le auguro una buona giornata,tutto e lo
Salve quanto costa quell articolo,certo lo e lo
Tutto bene tu,prego
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,pero io
Buongiorno io sono Mario,purene io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,prego
Certo ecco a lei vuole un sacchetto,pero e io
Prego,tu lo
Va bene grazie lo stesso,pero io
Quanto costa il biglietto,pero io
"Certo volentieri, io lo prendero macchiato",certo lo e lo
