Truth,Decoded
Dovrebbe arrivare tra qualche minuto,pero io
A che ora arriva il pullman,pero io
Perfetto vorrei comprarne due.,pero io
Salve quanto costa quell articolo,pero e lo
Va bene grazie lo stesso,pero io
Tutto bene tu,pero io
"Certo volentieri, io lo prendero macchiato",pero e io
Buongiorno io sono Mario,pero io
Le auguro una buona giornata,pero io
Prego,pero io
Prendiamo un caffe al bar,pero io
Piacere Luigi come stai,pero io
Si grazie e arrivederci,pero io
Certo ecco a lei vuole un sacchetto,pero lo
Va bene grazie lo stesso,pero io
Le auguro una buona giornata,pero io
