Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo lo ora bene io
Tutto bene tu,tu lo lo
"Certo volentieri, io lo prendero macchiato",certo a a e io
Dovrebbe arrivare tra qualche minuto,e lo a e io
Prego,prego lo
Tutto bene grazie,e lo a e io
E in offerta costa dieci euro,certo lo ora e io
Buongiorno io sono Mario,tu lo lo lo
A che ora arriva il pullman,e lo a lo io
Salve quanto costa quell articolo,certo un ora e actito
Va bene grazie lo stesso,e lo a le lo
Prendiamo un caffe al bar,e lo a lo
Certo ecco a lei vuole un sacchetto,e lo a lo e io
Si grazie e arrivederci,tu lo a lo
Buonasera io sono Mario,tu lo a lo lo
Perfetto vorrei comprarne due.,e lo a lo
