Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e costa lo
Buonasera io sono Mario,si lo e a lo
Certo ecco a lei vuole un sacchetto,certo e costa due io
Prego,prego
Salve quanto costa quell articolo,certo una ora e io
A che ora arriva il pullman,a lo a lo
Piacere Luigi come stai,tu lo un lo lo
E in offerta costa dieci euro,certo tra costa e io
Purtroppo non lo so pero potresti chiedere all autista,purtroporno lo oprorsti cider io
Si grazie e arrivederci,certo e a tu e ahito
Tutto bene tu,tutto un lo
Tutto bene grazie,sono e lo
Buongiorno io sono Mario,quanto lo lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,a lo lo lo a lo
Piacere Luigi come stai,a lo a sono
