Truth,Decoded
A che ora arriva il pullman,tutto io
Tutto bene grazie,pero io
Perfetto vorrei comprarne due.,tutto e io
Quanto costa il biglietto,tutto e io
Perfetto vorrei comprarne due.,tutto io
Buongiorno io sono Mario,tutto io
Tutto bene tu,tutto io
Piacere Luigi come stai,pero io
Purtroppo non lo so pero potresti chiedere all autista,tutto e lo
Si grazie e arrivederci,tutto io
Salve quanto costa quell articolo,tutto e io
Prego,tutto io
"Certo volentieri, io lo prendero macchiato",tutto e io
A che ora arriva il pullman,pero io
Certo ecco a lei vuole un sacchetto,tutto e io
Tutto bene grazie,tutto io
