Truth,Decoded
A che ora arriva il pullman,pero io
Tutto bene grazie,pero io
Perfetto vorrei comprarne due.,pero e io
Quanto costa il biglietto,tutto e lo
Perfetto vorrei comprarne due.,tutto io
Buongiorno io sono Mario,tutto io
Tutto bene tu,tutto io
Piacere Luigi come stai,purer io
Purtroppo non lo so pero potresti chiedere all autista,purtor e lo
Si grazie e arrivederci,prego e io
Salve quanto costa quell articolo,purtor e io
Prego,purte io
"Certo volentieri, io lo prendero macchiato",prego e io
A che ora arriva il pullman,purer io
Certo ecco a lei vuole un sacchetto,purtor e lo
Tutto bene grazie,pero io
