Truth,Decoded
Piacere Luigi come stai,purte io
Si grazie e arrivederci,purte io
Le auguro una buona giornata,purte io
Salve quanto costa quell articolo,purte io
Tutto bene tu,purte io
Buonasera io sono Mario,purte io
E in offerta costa dieci euro,purte io
Buongiorno io sono Mario,purte io
Purtroppo non lo so pero potresti chiedere all autista,purte io
Dovrebbe arrivare tra qualche minuto,purte io
Prendiamo un caffe al bar,purte io
Certo ecco a lei vuole un sacchetto,purte io
Prego,purte io
Va bene grazie lo stesso,purte io
Quanto costa il biglietto,purte io
"Certo volentieri, io lo prendero macchiato",purte io
