Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo sono lo lo opropra lo mario
Tutto bene tu,tutto lo
"Certo volentieri, io lo prendero macchiato",certo e caloera lo io
Dovrebbe arrivare tra qualche minuto,va lo rivari a euro
Prego,prego
Tutto bene grazie,e lo
E in offerta costa dieci euro,e lo e costa e lo
Buongiorno io sono Mario,sono un lo e lo
A che ora arriva il pullman,a lo io lo lo
Salve quanto costa quell articolo,certo lo certo
Va bene grazie lo stesso,va bene arriva e lo
Prendiamo un caffe al bar,euro a aeaia
Certo ecco a lei vuole un sacchetto,euro io lo bene lo
Si grazie e arrivederci,tutto lo
Buonasera io sono Mario,pureoaia io pero
Perfetto vorrei comprarne due.,euro a come
