Truth,Decoded
Dovrebbe arrivare tra qualche minuto,certo e lo
A che ora arriva il pullman,tu io io
Perfetto vorrei comprarne due.,tutto e ecco
Salve quanto costa quell articolo,certo lo e ecco
Va bene grazie lo stesso,tutto e lo
Tutto bene tu,certo e lo
"Certo volentieri, io lo prendero macchiato",certo e lo
Buongiorno io sono Mario,prego lo
Le auguro una buona giornata,certo e lo
Prego,certo lo e ecco
Prendiamo un caffe al bar,certo lo e lo
Piacere Luigi come stai,certo e ecco
Si grazie e arrivederci,tu io lo
Certo ecco a lei vuole un sacchetto,certo e lo
Va bene grazie lo stesso,tu io lo
Le auguro una buona giornata,tu io lo
