Truth,Decoded
Dovrebbe arrivare tra qualche minuto,certo e io
A che ora arriva il pullman,tu io lo
Perfetto vorrei comprarne due.,tu io e io
Salve quanto costa quell articolo,certo lo lo e acito
Va bene grazie lo stesso,tu io e io
Tutto bene tu,tu io e io
"Certo volentieri, io lo prendero macchiato",certo e io
Buongiorno io sono Mario,tu io e io
Le auguro una buona giornata,tu e e io
Prego,certo e lo
Prendiamo un caffe al bar,certo e io
Piacere Luigi come stai,certo e acito
Si grazie e arrivederci,tu io lo
Certo ecco a lei vuole un sacchetto,certo e io
Va bene grazie lo stesso,tu e lo
Le auguro una buona giornata,tu lo lo
