Truth,Decoded
Prego,prego
Salve quanto costa quell articolo,purtropornte costa edel io
Buonasera io sono Mario,certo e costa qedel io
Buongiorno io sono Mario,puoeto a lo e lo
Si grazie e arrivederci,purtroppo lo opotst uedel lo
Le auguro una buona giornata,certo e lo a un lo
Certo ecco a lei vuole un sacchetto,prego e lo e lo
Purtroppo non lo so pero potresti chiedere all autista,purtoport e eder atito
"Certo volentieri, io lo prendero macchiato",purtroppo lo lo lo oteti hedel actito
Quanto costa il biglietto,tutto e e lo
Va bene grazie lo stesso,a lo mario a io
Perfetto vorrei comprarne due.,e lo a lo lo
Prendiamo un caffe al bar,certo ora costa vedel acito
Buongiorno io sono Mario,certo sono oprne lo
Dovrebbe arrivare tra qualche minuto,sono un lo
Le auguro una buona giornata,e lo un lo lo
