Truth,Decoded
E in offerta costa dieci euro,e lo si e lo
Certo ecco a lei vuole un sacchetto,e lo e lo e lo
Si grazie e arrivederci,certo e a e lo
Piacere Luigi come stai,e lo io lo e lo
Tutto bene grazie,tu e a e lo
Quanto costa il biglietto,certo e il io io
Va bene grazie lo stesso,e lo a a e lo
Perfetto vorrei comprarne due.,certo un costa e io
Piacere Luigi come stai,certo e lo a e io
Tutto bene grazie,tutto e e lo
E in offerta costa dieci euro,e lo e lo e lo
Quanto costa il biglietto,tu lo e lo
Prendiamo un caffe al bar,tutto a lo
A che ora arriva il pullman,e lo a lo e lo
Dovrebbe arrivare tra qualche minuto,tu lo e lo e lo
Tutto bene tu,tutto e lo
