Truth,Decoded
Le auguro una buona giornata,a lo un lo lo
"Certo volentieri, io lo prendero macchiato",e lo ora lo e io
Quanto costa il biglietto,tutto e lo
A che ora arriva il pullman,a lo a lo lo
Dovrebbe arrivare tra qualche minuto,a grazie bene io
Tutto bene tu,tutto a lo lo
Tutto bene grazie,tutto a oanmao
Va bene grazie lo stesso,a lo io io io
Perfetto vorrei comprarne due.,puaeo a come io
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora bene lo
Buonasera io sono Mario,e lo a conane lo
Prendiamo un caffe al bar,euro a lo lo
Salve quanto costa quell articolo,e lo a come io
Si grazie e arrivederci,a lo e bene lo
E in offerta costa dieci euro,e lo a ora le io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo lo opopra non ahiuto
