Truth,Decoded
A che ora arriva il pullman,pero io
Tutto bene grazie,pero io
Perfetto vorrei comprarne due.,pero io
Quanto costa il biglietto,pero io
Perfetto vorrei comprarne due.,pero io
Buongiorno io sono Mario,pero io
Tutto bene tu,pero io
Piacere Luigi come stai,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero io
Si grazie e arrivederci,pero io
Salve quanto costa quell articolo,pero io
Prego,pero io
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,pero io
Certo ecco a lei vuole un sacchetto,pero io
Tutto bene grazie,pero io
