Truth,Decoded
Buonasera io sono Mario,prego
Prendiamo un caffe al bar,pero io
Piacere Luigi come stai,pero io
Prego,pero io
Tutto bene grazie,prego
Salve quanto costa quell articolo,prego
Dovrebbe arrivare tra qualche minuto,pero io
Tutto bene tu,prego
E in offerta costa dieci euro,pero io
"Certo volentieri, io lo prendero macchiato",prego
Buongiorno io sono Mario,prego
Quanto costa il biglietto,pero io
A che ora arriva il pullman,pero io
Purtroppo non lo so pero potresti chiedere all autista,prego lo
Perfetto vorrei comprarne due.,prego
Piacere Luigi come stai,pureteto
