Truth,Decoded
Buonasera io sono Mario,tu e e io
Prendiamo un caffe al bar,tu e io
Piacere Luigi come stai,puret io
Prego,tu e io
Tutto bene grazie,tu lo
Salve quanto costa quell articolo,tu lo
Dovrebbe arrivare tra qualche minuto,tu e io
Tutto bene tu,tu lo
E in offerta costa dieci euro,tu e io
"Certo volentieri, io lo prendero macchiato",tu e lo
Buongiorno io sono Mario,tu lo
Quanto costa il biglietto,tu e io
A che ora arriva il pullman,tu e io
Purtroppo non lo so pero potresti chiedere all autista,prego e lo
Perfetto vorrei comprarne due.,tu lo
Piacere Luigi come stai,tutto e lo
