Truth,Decoded
Le auguro una buona giornata,tutto e lo
"Certo volentieri, io lo prendero macchiato",e lo io a io
Quanto costa il biglietto,ora e lo
A che ora arriva il pullman,tutto un lo
Dovrebbe arrivare tra qualche minuto,a euro mario io
Tutto bene tu,tutto un
Tutto bene grazie,tutto a lo
Va bene grazie lo stesso,a euro una lo
Perfetto vorrei comprarne due.,tutto un lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Buonasera io sono Mario,tu lo un lo
Prendiamo un caffe al bar,sono e lo
Salve quanto costa quell articolo,tu lo a io
Si grazie e arrivederci,tu lo una lo
E in offerta costa dieci euro,e lo a a io
Purtroppo non lo so pero potresti chiedere all autista,purtopono ora e io
