Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,euro lo un lo lo lo oposra ndel mahicato
Tutto bene tu,bene io
"Certo volentieri, io lo prendero macchiato",certo e a lo a le acito
Dovrebbe arrivare tra qualche minuto,va e arriva il a vuole lo
Prego,prego
Tutto bene grazie,bene lo
E in offerta costa dieci euro,e lo a lo stai un io
Buongiorno io sono Mario,buona in io e lo
A che ora arriva il pullman,a lo mario il io
Salve quanto costa quell articolo,e lo lo e lo
Va bene grazie lo stesso,va e mario io lo
Prendiamo un caffe al bar,euro un le lo
Certo ecco a lei vuole un sacchetto,e lo io io a e lo
Si grazie e arrivederci,prego le lo
Buonasera io sono Mario,quanto io il lo
Perfetto vorrei comprarne due.,quanto a io lo
