Truth,Decoded
Buonasera io sono Mario,tutto io
Prendiamo un caffe al bar,tutto lo
Piacere Luigi come stai,puret lo
Prego,tu e lo
Tutto bene grazie,pero lo
Salve quanto costa quell articolo,puret io
Dovrebbe arrivare tra qualche minuto,tutto lo
Tutto bene tu,tu e lo
E in offerta costa dieci euro,tutto io
"Certo volentieri, io lo prendero macchiato",tutto lo
Buongiorno io sono Mario,pero lo
Quanto costa il biglietto,tutto lo
A che ora arriva il pullman,pero lo
Purtroppo non lo so pero potresti chiedere all autista,prego e io
Perfetto vorrei comprarne due.,pero io
Piacere Luigi come stai,tutto e io
