Truth,Decoded
E in offerta costa dieci euro,e lo io lo e lo
Certo ecco a lei vuole un sacchetto,certo e lo e lo
Si grazie e arrivederci,e lo io a e lo
Piacere Luigi come stai,tu lo io lo e lo
Tutto bene grazie,tutto e lo
Quanto costa il biglietto,tu lo in io e io
Va bene grazie lo stesso,tu lo a a lo
Perfetto vorrei comprarne due.,certo un ora e io
Piacere Luigi come stai,e lo un lo a e io
Tutto bene grazie,tutto e lo e io
E in offerta costa dieci euro,tutto e lo e lo
Quanto costa il biglietto,tutto e lo
Prendiamo un caffe al bar,tutto un lo lo
A che ora arriva il pullman,tu lo io io lo
Dovrebbe arrivare tra qualche minuto,tutto e lo e lo
Tutto bene tu,tutto e lo
