Truth,Decoded
Dovrebbe arrivare tra qualche minuto,tu io e lo
A che ora arriva il pullman,tu io io
Perfetto vorrei comprarne due.,tu io e io
Salve quanto costa quell articolo,certo lo lo e lo
Va bene grazie lo stesso,tu io certo
Tutto bene tu,tu io lo
"Certo volentieri, io lo prendero macchiato",certo e lo
Buongiorno io sono Mario,tu io io
Le auguro una buona giornata,tu io e lo
Prego,certo e lo
Prendiamo un caffe al bar,certo e e lo
Piacere Luigi come stai,certo lo io io
Si grazie e arrivederci,tu io lo
Certo ecco a lei vuole un sacchetto,tu io e io
Va bene grazie lo stesso,tu io lo
Le auguro una buona giornata,tu io lo
