Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opopra pero mario
Tutto bene tu,bene lo
"Certo volentieri, io lo prendero macchiato",certo a a lo a le ahito
Dovrebbe arrivare tra qualche minuto,va pero mario il a lo
Prego,prego
Tutto bene grazie,tu un lo
E in offerta costa dieci euro,e lo a lo stai e io
Buongiorno io sono Mario,sono un io a lo
A che ora arriva il pullman,lo certo io io so
Salve quanto costa quell articolo,certo osneroto
Va bene grazie lo stesso,a certo arriva io lo
Prendiamo un caffe al bar,tutto un io io
Certo ecco a lei vuole un sacchetto,e lo in io a e lo
Si grazie e arrivederci,tu a io lo
Buonasera io sono Mario,le lo io io lo
Perfetto vorrei comprarne due.,a lo a coaeto
