Truth,Decoded
Quanto costa il biglietto,tu lo a e lo
Piacere Luigi come stai,certo a io acito
Le auguro una buona giornata,tu lo a e lo
Perfetto vorrei comprarne due.,certo e lo
Buongiorno io sono Mario,tu lo a lo
Prendiamo un caffe al bar,tu lo a lo
"Certo volentieri, io lo prendero macchiato",certo un lo e lo
A che ora arriva il pullman,tu lo a lo
Le auguro una buona giornata,tu lo a e lo
Va bene grazie lo stesso,tu lo a e io
Prego,tu lo e lo
Dovrebbe arrivare tra qualche minuto,tu lo a e lo
Tutto bene tu,tu lo a lo
Salve quanto costa quell articolo,tu lo a e lo
Buonasera io sono Mario,tu lo a e lo
Purtroppo non lo so pero potresti chiedere all autista,certo non lo ora bene acito
